0.5911111	0.5555556	0.6519097487131754
0.85079366	0.842963	0.45409324765205383
0.85650796	0.8607407	0.36137648423512775
0.8742857	0.8622222	0.3315753887097041
0.8679365	0.8711111	0.33278408149878186
0.871746	0.8622222	0.3282542626063029
0.8755556	0.8888889	0.3139139513174693
0.8806349	0.8666667	0.3034673035144806
0.8838095	0.88	0.29859665284554165
0.8806349	0.88296294	0.31662022322416306
0.8857143	0.87703705	0.3184414654970169
0.8819048	0.8785185	0.3161730219920476
0.8831746	0.8874074	0.30534176031748456
0.8806349	0.8785185	0.3016403913497925
0.8907936	0.87259257	0.2909533033768336
0.8838095	0.8711111	0.29505159209171933
0.8857143	0.88296294	0.29946741958459216
0.8895238	0.88148147	0.2894630233446757
0.8895238	0.8888889	0.28098669399817783
0.8901587	0.8562963	0.2792646363377571
0.888254	0.8977778	0.27875883628924686
0.8787302	0.89037037	0.29454423238833743
0.8996825	0.8755556	0.2696583593885104
0.8711111	0.90074074	0.2959105148911476
0.8939682	0.8696296	0.2882402042547862
0.8806349	0.89185184	0.3120563526948293
0.8933333	0.8755556	0.25360068182150525
0.8869841	0.8933333	0.28913600246111554
0.8984127	0.88	0.26748742163181305
0.8977778	0.8933333	0.2861035466194153
0.8806349	0.89925927	0.2988026390473048
0.8965079	0.9022222	0.28953148672978085
0.8971428	0.89037037	0.26538461446762085
0.9003175	0.8888889	0.26937930782636005
0.8996825	0.90074074	0.26664011428753537
0.8996825	0.8948148	0.2799149478475253
0.9015873	0.88592595	0.2491264815131823
0.9028571	0.88	0.23804760227600733
0.8977778	0.90518516	0.2680363928278287
0.8946032	0.8962963	0.26417137930790585
0.8825397	0.917037	0.2732801189025243
0.8990476	0.88148147	0.2502254794041316
0.8907936	0.90814817	0.27939215302467346
0.8971428	0.91407406	0.2662297983964284
0.9022222	0.9022222	0.27005404730637866
0.8933333	0.91851854	0.25342001765966415
0.91238093	0.8874074	0.24331316103537878
0.9085714	0.8844444	0.25199104597171146
0.8939682	0.90074074	0.2773572752873103
0.8990476	0.90962964	0.25146837035814923
0.9079365	0.89925927	0.2313528979818026
0.90920633	0.89037037	0.2423446699976921
0.904127	0.90074074	0.24317403386036554
0.9142857	0.8888889	0.23112682004769644
0.9015873	0.8977778	0.240107794602712
0.8990476	0.91407406	0.23353250324726105
0.9073016	0.90074074	0.23827297488848367
0.8996825	0.9274074	0.25028903037309647
0.9028571	0.8711111	0.2317680592338244
0.9104762	0.8933333	0.24189829578002295
0.8850794	0.8607407	0.2311898941795031
0.9073016	0.8785185	0.25481003522872925
0.9111111	0.90518516	0.23947450270255408
0.9168254	0.88592595	0.22407580415407816
0.9034921	0.9214815	0.24055387576421103
0.8819048	0.89185184	0.2459843878944715
0.9130159	0.8948148	0.2644981270035108
0.9111111	0.89925927	0.24868180602788925
0.8990476	0.88592595	0.24546618511279425
0.8952381	0.8888889	0.25295915454626083
0.9085714	0.90814817	0.25341176986694336
0.90920633	0.90962964	0.22668382277091345
0.91809523	0.8933333	0.22201713919639587
0.9104762	0.917037	0.2256102909644445
0.9047619	0.9303704	0.22851617385943732
0.9168254	0.9022222	0.21773711095253626
0.91555554	0.9214815	0.2289333368341128
0.9142857	0.92296296	0.2352902740240097
0.92698413	0.88148147	0.1981649398803711
0.92444444	0.90518516	0.2289335901538531
0.91555554	0.9022222	0.21551861862341562
0.91238093	0.9066667	0.22530870139598846
0.9193651	0.92296296	0.2136638288696607
0.9142857	0.93185186	0.20852724462747574
0.91238093	0.9037037	0.2239313026269277
0.9130159	0.91407406	0.22585462033748627
0.91809523	0.91555554	0.22180293748776117
0.91555554	0.90962964	0.21714970221122107
